utt_id|wav_path|speaker|text
D-Vitum Forte_0015_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\D-Vitum Forte_0015_male.wav|male|Najlepiej w twoim przypadku sprawdzi się D-Vitum Forte.
D-Vitum Forte_0016_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\D-Vitum Forte_0016_male.wav|male|Na recepcie zapiszę D-Vitum Forte.
Olicaps Witamina D3_0001_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Olicaps Witamina D3_0001_male.wav|male|Przepiszę ci Olicaps Witamina D3, bo zwykle dobrze działa.
Olicaps Witamina D3_0002_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Olicaps Witamina D3_0002_male.wav|male|Jeśli masz profilaktyka dobrze sprawdza się Olicaps Witamina D3.
Olicaps Witamina D3_0003_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Olicaps Witamina D3_0003_male.wav|male|Zalecam Olicaps Witamina D3, bo dobrze działa na profilaktyka.
Olicaps Witamina D3_0004_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Olicaps Witamina D3_0004_male.wav|male|Możesz kupić w aptece Olicaps Witamina D3, powinien pomóc.
Olicaps Witamina D3_0005_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Olicaps Witamina D3_0005_male.wav|male|Na recepcie zapiszę Olicaps Witamina D3.
Olicaps Witamina D3_0006_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Olicaps Witamina D3_0006_male.wav|male|Powinnaś przyjmować Olicaps Witamina D3 na profilaktyka.
Olicaps Witamina D3_0007_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Olicaps Witamina D3_0007_female.wav|female|Możesz kupić w aptece Olicaps Witamina D3, powinien pomóc.
Olicaps Witamina D3_0008_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Olicaps Witamina D3_0008_female.wav|female|Zalecam Olicaps Witamina D3, bo dobrze działa na profilaktyka.
Olicaps Witamina D3_0009_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Olicaps Witamina D3_0009_female.wav|female|Najlepiej w twoim przypadku sprawdzi się Olicaps Witamina D3.
Olicaps Witamina D3_0010_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Olicaps Witamina D3_0010_male.wav|male|Na profilaktyka przepiszę ci Olicaps Witamina D3.
Olicaps Witamina D3_0011_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Olicaps Witamina D3_0011_female.wav|female|Na recepcie zapiszę Olicaps Witamina D3.
Olicaps Witamina D3_0012_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Olicaps Witamina D3_0012_female.wav|female|Na profilaktyka przepiszę ci Olicaps Witamina D3.
Olicaps Witamina D3_0013_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Olicaps Witamina D3_0013_male.wav|male|Najlepiej w twoim przypadku sprawdzi się Olicaps Witamina D3.
Olicaps Witamina D3_0014_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Olicaps Witamina D3_0014_male.wav|male|Powinnaś spróbować kuracji Olicaps Witaminą D3.
Olicaps Witamina D3_0015_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Olicaps Witamina D3_0015_female.wav|female|Powinnaś przyjmować Olicaps Witamina D3 na profilaktyka.
Olicaps Witamina D3_0016_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Olicaps Witamina D3_0016_female.wav|female|Jeśli masz profilaktyka dobrze sprawdza się Olicaps Witamina D3.
OstroVit Omega 3_0001_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\OstroVit Omega 3_0001_female.wav|female|Powinnaś przyjmować OstroVit Omega 3 na profilaktyka.
OstroVit Omega 3_0002_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\OstroVit Omega 3_0002_male.wav|male|Przepiszę ci OstroVit Omega 3, bo zwykle dobrze działa.
OstroVit Omega 3_0003_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\OstroVit Omega 3_0003_female.wav|female|Na profilaktyka przepiszę ci OstroVit Omega 3.
OstroVit Omega 3_0004_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\OstroVit Omega 3_0004_male.wav|male|Możesz kupić w aptece OstroVit Omega 3, powinien pomóc.
OstroVit Omega 3_0005_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\OstroVit Omega 3_0005_male.wav|male|Na recepcie zapiszę OstroVit Omega 3.
OstroVit Omega 3_0006_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\OstroVit Omega 3_0006_male.wav|male|Na recepcie zapiszę OstroVit Omega 3 jako lek na profilaktyka.
OstroVit Omega 3_0007_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\OstroVit Omega 3_0007_male.wav|male|Zalecam OstroVit Omega 3, bo dobrze działa na profilaktyka.
OstroVit Omega 3_0008_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\OstroVit Omega 3_0008_female.wav|female|Najlepiej w twoim przypadku sprawdzi się OstroVit Omega 3.
OstroVit Omega 3_0009_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\OstroVit Omega 3_0009_female.wav|female|Przepiszę ci OstroVit Omega 3, bo zwykle dobrze działa.
OstroVit Omega 3_0010_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\OstroVit Omega 3_0010_male.wav|male|Na profilaktyka przepiszę ci OstroVit Omega 3.
OstroVit Omega 3_0011_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\OstroVit Omega 3_0011_female.wav|female|Na recepcie zapiszę OstroVit Omega 3.
OstroVit Omega 3_0012_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\OstroVit Omega 3_0012_female.wav|female|Jeśli masz profilaktyka dobrze sprawdza się OstroVit Omega 3.
OstroVit Omega 3_0013_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\OstroVit Omega 3_0013_female.wav|female|Zalecam OstroVit Omega 3, bo dobrze działa na profilaktyka.
OstroVit Omega 3_0014_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\OstroVit Omega 3_0014_male.wav|male|Powinnaś przyjmować OstroVit Omega 3 na profilaktyka.
OstroVit Omega 3_0015_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\OstroVit Omega 3_0015_male.wav|male|Najlepiej w twoim przypadku sprawdzi się OstroVit Omega 3.
OstroVit Omega 3_0016_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\OstroVit Omega 3_0016_female.wav|female|Powinnaś spróbować kuracji OstroVit Omega 3.
KFD Omega 3_0001_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\KFD Omega 3_0001_female.wav|female|Na recepcie zapiszę KFD Omega 3 jako lek na profilaktyka.
KFD Omega 3_0002_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\KFD Omega 3_0002_male.wav|male|Na profilaktyka przepiszę ci KFD Omega 3.
KFD Omega 3_0003_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\KFD Omega 3_0003_male.wav|male|Zalecam KFD Omega 3, bo dobrze działa na profilaktyka.
KFD Omega 3_0004_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\KFD Omega 3_0004_male.wav|male|Na recepcie zapiszę KFD Omega 3 jako lek na profilaktyka.
KFD Omega 3_0005_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\KFD Omega 3_0005_female.wav|female|Powinnaś przyjmować KFD Omega 3 na profilaktyka.
KFD Omega 3_0006_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\KFD Omega 3_0006_female.wav|female|Najlepiej w twoim przypadku sprawdzi się KFD Omega 3.
KFD Omega 3_0007_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\KFD Omega 3_0007_male.wav|male|Jeśli masz profilaktyka dobrze sprawdza się KFD Omega 3.
KFD Omega 3_0008_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\KFD Omega 3_0008_female.wav|female|Na profilaktyka przepiszę ci KFD Omega 3.
KFD Omega 3_0009_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\KFD Omega 3_0009_male.wav|male|Powinnaś przyjmować KFD Omega 3 na profilaktyka.
KFD Omega 3_0010_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\KFD Omega 3_0010_female.wav|female|Jeśli masz profilaktyka dobrze sprawdza się KFD Omega 3.
KFD Omega 3_0011_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\KFD Omega 3_0011_male.wav|male|Na recepcie zapiszę KFD Omega 3.
KFD Omega 3_0012_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\KFD Omega 3_0012_male.wav|male|Możesz kupić w aptece KFD Omega 3, powinien pomóc.
KFD Omega 3_0013_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\KFD Omega 3_0013_female.wav|female|Możesz kupić w aptece KFD Omega 3, powinien pomóc.
KFD Omega 3_0014_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\KFD Omega 3_0014_male.wav|male|Powinnaś spróbować kuracji KFD Omega 3.
KFD Omega 3_0015_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\KFD Omega 3_0015_female.wav|female|Powinnaś spróbować kuracji KFD Omega 3.
KFD Omega 3_0016_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\KFD Omega 3_0016_female.wav|female|Zalecam KFD Omega 3, bo dobrze działa na profilaktyka.
Zolpidem_0001_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Zolpidem_0001_female.wav|female|Jeśli masz bezsenność dobrze sprawdza się Zolpidem.
Zolpidem_0002_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Zolpidem_0002_female.wav|female|Na recepcie zapiszę Zolpidem.
Zolpidem_0003_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Zolpidem_0003_male.wav|male|Na bezsenność przepiszę ci Zolpidem.
Zolpidem_0004_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Zolpidem_0004_male.wav|male|Powinnaś spróbować kuracji Zolpidemem.
Zolpidem_0005_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Zolpidem_0005_female.wav|female|Najlepiej w twoim przypadku sprawdzi się Zolpidem.
Zolpidem_0006_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Zolpidem_0006_female.wav|female|Przepiszę ci Zolpidem, bo zwykle dobrze działa.
Zolpidem_0007_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Zolpidem_0007_male.wav|male|Przepiszę ci Zolpidem, bo zwykle dobrze działa.
Zolpidem_0008_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Zolpidem_0008_female.wav|female|Możesz kupić w aptece Zolpidem, powinien pomóc.
Zolpidem_0009_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Zolpidem_0009_male.wav|male|Jeśli masz bezsenność dobrze sprawdza się Zolpidem.
Zolpidem_0010_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Zolpidem_0010_male.wav|male|Na recepcie zapiszę Zolpidem.
Zolpidem_0011_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Zolpidem_0011_male.wav|male|Najlepiej w twoim przypadku sprawdzi się Zolpidem.
Zolpidem_0012_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Zolpidem_0012_female.wav|female|Powinnaś przyjmować Zolpidem na bezsenność.
Zolpidem_0013_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Zolpidem_0013_female.wav|female|Na bezsenność przepiszę ci Zolpidem.
Zolpidem_0014_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Zolpidem_0014_male.wav|male|Na recepcie zapiszę Zolpidem jako lek na bezsenność.
Zolpidem_0015_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Zolpidem_0015_male.wav|male|Możesz kupić w aptece Zolpidem, powinien pomóc.
Zolpidem_0016_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Zolpidem_0016_male.wav|male|Powinnaś przyjmować Zolpidem na bezsenność.
Zopiklon_0001_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Zopiklon_0001_female.wav|female|Zalecam Zopiklon, bo dobrze działa na bezsenność.
Zopiklon_0002_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Zopiklon_0002_male.wav|male|Zalecam Zopiklon, bo dobrze działa na bezsenność.
Zopiklon_0003_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Zopiklon_0003_female.wav|female|Powinnaś przyjmować Zopiklon na bezsenność.
Zopiklon_0004_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Zopiklon_0004_female.wav|female|Przepiszę ci Zopiklon, bo zwykle dobrze działa.
Zopiklon_0005_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Zopiklon_0005_female.wav|female|Na recepcie zapiszę Zopiklon.
Zopiklon_0006_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Zopiklon_0006_male.wav|male|Na bezsenność przepiszę ci Zopiklon.
Zopiklon_0007_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Zopiklon_0007_male.wav|male|Możesz kupić w aptece Zopiklon, powinien pomóc.
Zopiklon_0008_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Zopiklon_0008_female.wav|female|Na recepcie zapiszę Zopiklon jako lek na bezsenność.
Zopiklon_0009_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Zopiklon_0009_male.wav|male|Powinnaś przyjmować Zopiklon na bezsenność.
Zopiklon_0010_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Zopiklon_0010_female.wav|female|Najlepiej w twoim przypadku sprawdzi się Zopiklon.
Zopiklon_0011_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Zopiklon_0011_male.wav|male|Na recepcie zapiszę Zopiklon jako lek na bezsenność.
Zopiklon_0012_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Zopiklon_0012_male.wav|male|Jeśli masz bezsenność dobrze sprawdza się Zopiklon.
Zopiklon_0013_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Zopiklon_0013_female.wav|female|Jeśli masz bezsenność dobrze sprawdza się Zopiklon.
Zopiklon_0014_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Zopiklon_0014_female.wav|female|Powinnaś spróbować kuracji Zopiklonem.
Zopiklon_0015_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Zopiklon_0015_male.wav|male|Przepiszę ci Zopiklon, bo zwykle dobrze działa.
Zopiklon_0016_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Zopiklon_0016_male.wav|male|Powinnaś spróbować kuracji Zopiklonem.
Melatoninę_0001_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Melatoninę_0001_female.wav|female|Powinnaś spróbować kuracji Melatoniną.
Melatoninę_0002_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Melatoninę_0002_female.wav|female|Przepiszę ci Melatoninę, bo zwykle dobrze działa.
Melatoninę_0003_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Melatoninę_0003_male.wav|male|Powinnaś przyjmować Melatoninę na bezsenność.
Melatoninę_0004_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Melatoninę_0004_female.wav|female|Zalecam Melatoninę, bo dobrze działa na bezsenność.
Melatoninę_0005_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Melatoninę_0005_female.wav|female|Na recepcie zapiszę Melatoninę.
Melatoninę_0006_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Melatoninę_0006_male.wav|male|Powinnaś spróbować kuracji Melatoniną.
Melatoninę_0007_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Melatoninę_0007_female.wav|female|Możesz kupić w aptece Melatoninę, powinien pomóc.
Melatoninę_0008_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Melatoninę_0008_male.wav|male|Jeśli masz bezsenność dobrze sprawdza się Melatonina.
Melatoninę_0009_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Melatoninę_0009_female.wav|female|Na recepcie zapiszę Melatoninę jako lek na bezsenność.
Melatoninę_0010_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Melatoninę_0010_female.wav|female|Na bezsenność przepiszę ci Melatoninę.
Melatoninę_0011_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Melatoninę_0011_male.wav|male|Zalecam Melatoninę, bo dobrze działa na bezsenność.
Melatoninę_0012_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Melatoninę_0012_female.wav|female|Jeśli masz bezsenność dobrze sprawdza się Melatonina.
Melatoninę_0013_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Melatoninę_0013_male.wav|male|Możesz kupić w aptece Melatoninę, powinien pomóc.
Melatoninę_0014_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Melatoninę_0014_male.wav|male|Na bezsenność przepiszę ci Melatoninę.
Melatoninę_0015_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Melatoninę_0015_male.wav|male|Najlepiej w twoim przypadku sprawdzi się Melatonina.
Melatoninę_0016_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Melatoninę_0016_male.wav|male|Na recepcie zapiszę Melatoninę jako lek na bezsenność.
Trazodon_0001_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Trazodon_0001_female.wav|female|Przepiszę ci Trazodon, bo zwykle dobrze działa.
Trazodon_0002_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Trazodon_0002_female.wav|female|Jeśli masz bezsenność dobrze sprawdza się Trazodon.
Trazodon_0003_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Trazodon_0003_male.wav|male|Zalecam Trazodon, bo dobrze działa na bezsenność.
Trazodon_0004_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Trazodon_0004_male.wav|male|Na bezsenność przepiszę ci Trazodon.
Trazodon_0005_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Trazodon_0005_male.wav|male|Powinnaś przyjmować Trazodon na bezsenność.
Trazodon_0006_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Trazodon_0006_female.wav|female|Na recepcie zapiszę Trazodon jako lek na bezsenność.
Trazodon_0007_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Trazodon_0007_female.wav|female|Zalecam Trazodon, bo dobrze działa na bezsenność.
Trazodon_0008_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Trazodon_0008_male.wav|male|Na recepcie zapiszę Trazodon jako lek na bezsenność.
Trazodon_0009_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Trazodon_0009_male.wav|male|Możesz kupić w aptece Trazodon, powinien pomóc.
Trazodon_0010_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Trazodon_0010_male.wav|male|Najlepiej w twoim przypadku sprawdzi się Trazodon.
Trazodon_0011_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Trazodon_0011_female.wav|female|Najlepiej w twoim przypadku sprawdzi się Trazodon.
Trazodon_0012_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Trazodon_0012_male.wav|male|Powinnaś spróbować kuracji Trazodonem.
Trazodon_0013_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Trazodon_0013_male.wav|male|Jeśli masz bezsenność dobrze sprawdza się Trazodon.
Trazodon_0014_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Trazodon_0014_female.wav|female|Powinnaś przyjmować Trazodon na bezsenność.
Trazodon_0015_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Trazodon_0015_female.wav|female|Na recepcie zapiszę Trazodon.
Trazodon_0016_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Trazodon_0016_female.wav|female|Na bezsenność przepiszę ci Trazodon.
Mirtazapinę_0001_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Mirtazapinę_0001_male.wav|male|Przepiszę ci Mirtazapinę, bo zwykle dobrze działa.
Mirtazapinę_0002_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Mirtazapinę_0002_male.wav|male|Na recepcie zapiszę Mirtazapinę jako lek na bezsenność.
Mirtazapinę_0003_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Mirtazapinę_0003_male.wav|male|Najlepiej w twoim przypadku sprawdzi się Mirtazapina.
Mirtazapinę_0004_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Mirtazapinę_0004_female.wav|female|Przepiszę ci Mirtazapinę, bo zwykle dobrze działa.
Mirtazapinę_0005_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Mirtazapinę_0005_male.wav|male|Na recepcie zapiszę Mirtazapinę.
Mirtazapinę_0006_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Mirtazapinę_0006_female.wav|female|Najlepiej w twoim przypadku sprawdzi się Mirtazapina.
Mirtazapinę_0007_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Mirtazapinę_0007_female.wav|female|Jeśli masz bezsenność dobrze sprawdza się Mirtazapina.
Mirtazapinę_0008_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Mirtazapinę_0008_male.wav|male|Powinnaś przyjmować Mirtazapinę na bezsenność.
Mirtazapinę_0009_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Mirtazapinę_0009_female.wav|female|Na recepcie zapiszę Mirtazapinę jako lek na bezsenność.
Mirtazapinę_0010_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Mirtazapinę_0010_male.wav|male|Jeśli masz bezsenność dobrze sprawdza się Mirtazapina.
Mirtazapinę_0011_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Mirtazapinę_0011_female.wav|female|Możesz kupić w aptece Mirtazapinę, powinien pomóc.
Mirtazapinę_0012_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Mirtazapinę_0012_female.wav|female|Powinnaś spróbować kuracji Mirtazapiną.
Mirtazapinę_0013_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Mirtazapinę_0013_female.wav|female|Powinnaś przyjmować Mirtazapinę na bezsenność.
